"","Sensitivity","Specificity","X1.Spec","PPV","NPV","TP","FP","FN","TN","Cutoff","X.0.867..0.858..0.876.."
"2676",0.773708306082407,0.791254142751295,0.208745857248705,0.000959508420233867,0.999925898544399,1183,1231740,346,4668928,0.000252,"0.867 (0.858, 0.876)"
"2677",0.773708306082407,0.792019479828385,0.207980520171615,0.000963035866777054,0.999925970144144,1183,1227224,346,4673444,0.000253,"0.867 (0.858, 0.876)"
"2678",0.773054283845651,0.792851927951208,0.207148072048792,0.00096608565305592,0.999925834146771,1182,1222312,347,4678356,0.000254,"0.867 (0.858, 0.876)"
"2679",0.772400261608895,0.793686070797408,0.206313929202592,0.000969167984467052,0.999925698593355,1181,1217390,348,4683278,0.000255,"0.867 (0.858, 0.876)"
"2680",0.771746239372139,0.794482590784637,0.205517409215363,0.000972097506322753,0.999925559799903,1180,1212690,349,4687978,0.000256,"0.867 (0.858, 0.876)"
"2681",0.771092217135383,0.795252673087183,0.204747326912817,0.000974924027866785,0.999925418805371,1179,1208146,350,4692522,0.000257,"0.867 (0.858, 0.876)"
"2682",0.76978417266187,0.796008689185699,0.203991310814301,0.000976875359999734,0.999925063892611,1177,1203685,352,4696983,0.000258,"0.867 (0.858, 0.876)"
"2683",0.769130150425114,0.796760976892786,0.203239023107214,0.000979655487820117,0.999924921970958,1176,1199246,353,4701422,0.000259,"0.867 (0.858, 0.876)"
"2684",0.769130150425114,0.797562919994821,0.202437080005179,0.000983532520971155,0.99992499745565,1176,1194514,353,4706154,0.00026,"0.867 (0.858, 0.876)"
"2685",0.769130150425114,0.798354864228931,0.201645135771069,0.000987391447813087,0.999925071850364,1176,1189841,353,4710827,0.000261,"0.867 (0.858, 0.876)"
"2686",0.769130150425114,0.799383391846482,0.200616608153518,0.000992448613778832,0.999925168249545,1176,1183772,353,4716896,0.000262,"0.867 (0.858, 0.876)"
"2687",0.768476128188358,0.800131103800451,0.199868896199549,0.000995311447775797,0.999925026399603,1175,1179360,354,4721308,0.000263,"0.867 (0.858, 0.876)"
"2688",0.767822105951602,0.800828651942458,0.199171348057542,0.000997944608123983,0.999924880109713,1174,1175244,355,4725424,0.000264,"0.867 (0.858, 0.876)"
"2689",0.767822105951602,0.801483493055363,0.198516506944637,0.00100123320546431,0.999924941480784,1174,1171380,355,4729288,0.000265,"0.867 (0.858, 0.876)"
"2690",0.767822105951602,0.802131894219434,0.197868105780566,0.00100451088704985,0.999925002149586,1174,1167554,355,4733114,0.000266,"0.867 (0.858, 0.876)"
"2691",0.767168083714846,0.80281249512767,0.19718750487233,0.00100711678691109,0.999924854659201,1173,1163538,356,4737130,0.000267,"0.867 (0.858, 0.876)"
"2692",0.767168083714846,0.803500722291103,0.196499277708897,0.00101064058932495,0.999924919019046,1173,1159477,356,4741191,0.000268,"0.867 (0.858, 0.876)"
"2693",0.76651406147809,0.804143022451017,0.195856977548983,0.00101308802542056,0.999924768267297,1172,1155687,357,4744981,0.000269,"0.867 (0.858, 0.876)"
"2694",0.765206017004578,0.804784475249243,0.195215524750757,0.00101468078316011,0.999924407127629,1170,1151902,359,4748766,0.00027,"0.867 (0.858, 0.876)"
"2695",0.764551994767822,0.805457788846958,0.194542211153042,0.00101731967160329,0.999924259940725,1169,1147929,360,4752739,0.000271,"0.867 (0.858, 0.876)"
"2696",0.76324395029431,0.806138898172207,0.193861101827793,0.00101914543738107,0.999923903538275,1167,1143910,362,4756758,0.000272,"0.867 (0.858, 0.876)"
"2697",0.76324395029431,0.806773402604586,0.193226597395414,0.00102248861638102,0.999923963381437,1167,1140166,362,4760502,0.000273,"0.867 (0.858, 0.876)"
"2698",0.762589928057554,0.80743942889178,0.19256057110822,0.00102514326509009,0.999923816239733,1166,1136236,363,4764432,0.000274,"0.867 (0.858, 0.876)"
"2699",0.761935905820798,0.808097828923776,0.191902171076224,0.0010277755232392,0.999923668620317,1165,1132351,364,4768317,0.000275,"0.867 (0.858, 0.876)"
"2700",0.75997383911053,0.808745891143172,0.191254108856828,0.00102860167709874,0.999923101228956,1162,1128527,367,4772141,0.000276,"0.867 (0.858, 0.876)"
"2701",0.75997383911053,0.80947445272298,0.19052554727702,0.00103253094482802,0.999923170435816,1162,1124228,367,4776440,0.000277,"0.867 (0.858, 0.876)"
"2702",0.75997383911053,0.81054738209301,0.18945261790699,0.00103837241825498,0.999923272128046,1162,1117897,367,4782771,0.000278,"0.867 (0.858, 0.876)"
"2703",0.75997383911053,0.811462024299622,0.188537975700378,0.00104340455182991,0.999923358605503,1162,1112500,367,4788168,0.000279,"0.867 (0.858, 0.876)"
"2704",0.75997383911053,0.812088394059791,0.187911605940209,0.00104687891340816,0.999923417715048,1162,1108804,367,4791864,0.00028,"0.867 (0.858, 0.876)"
"2705",0.75997383911053,0.812770011802054,0.187229988197946,0.00105068611068915,0.999923481934752,1162,1104782,367,4795886,0.000281,"0.867 (0.858, 0.876)"
"2706",0.759319816873774,0.813401635204692,0.186598364795308,0.00105333255913541,0.99992333302986,1161,1101055,368,4799613,0.000282,"0.867 (0.858, 0.876)"
"2707",0.759319816873774,0.814022581850055,0.185977418149945,0.00105684573875429,0.999923391507907,1161,1097391,368,4803277,0.000283,"0.867 (0.858, 0.876)"
"2708",0.758665794637018,0.81468403238413,0.18531596761587,0.00105970138345843,0.999923245712108,1160,1093488,369,4807180,0.000284,"0.867 (0.858, 0.876)"
"2709",0.758011772400262,0.815341923999113,0.184658076000887,0.00106255701273877,0.999923099817269,1159,1089606,370,4811062,0.000285,"0.867 (0.858, 0.876)"
"2710",0.757357750163506,0.815923214117452,0.184076785882548,0.00106499015022063,0.99992294692497,1158,1086176,371,4814492,0.000286,"0.867 (0.858, 0.876)"
"2711",0.75670372792675,0.816507724210208,0.183492275789792,0.00106745740319075,0.999922794554858,1157,1082727,372,4817941,0.000287,"0.867 (0.858, 0.876)"
"2712",0.75670372792675,0.817113757289853,0.182886242710147,0.00107099086556797,0.999922851811811,1157,1079151,372,4821517,0.000288,"0.867 (0.858, 0.876)"
"2713",0.755395683453237,0.817697250548582,0.182302749451418,0.00107255983351643,0.999922492411924,1155,1075708,374,4824960,0.000289,"0.867 (0.858, 0.876)"
"2714",0.755395683453237,0.818267694437308,0.181732305562692,0.00107592289498713,0.999922546441071,1155,1072342,374,4828326,0.00029,"0.867 (0.858, 0.876)"
"2715",0.755395683453237,0.818848645610971,0.181151354389029,0.00107936964812549,0.999922601388043,1155,1068914,374,4831754,0.000291,"0.867 (0.858, 0.876)"
"2716",0.752779594506213,0.819467050171269,0.180532949828731,0.00107931613929273,0.999921832688453,1151,1065265,378,4835403,0.000292,"0.867 (0.858, 0.876)"
"2717",0.752779594506213,0.82004223928545,0.17995776071455,0.00108276216296558,0.999921887511818,1151,1061871,378,4838797,0.000293,"0.867 (0.858, 0.876)"
"2718",0.752779594506213,0.820646238697042,0.179353761302958,0.0010864045578022,0.999921944998481,1151,1058307,378,4842361,0.000294,"0.867 (0.858, 0.876)"
"2719",0.752779594506213,0.821244984466166,0.178755015533834,0.001090039538793,0.999922001901668,1151,1054774,378,4845894,0.000295,"0.867 (0.858, 0.876)"
"2720",0.751471550032701,0.822113021779907,0.177886978220093,0.0010934515669475,0.999921672030071,1149,1049652,380,4851016,0.000296,"0.867 (0.858, 0.876)"
"2721",0.750163505559189,0.822621608265369,0.177378391734631,0.00109467664568934,0.999921308487415,1147,1046651,382,4854017,0.000297,"0.867 (0.858, 0.876)"
"2722",0.749509483322433,0.823205609941112,0.176794390058888,0.00109733221876553,0.999921158472294,1146,1043205,383,4857463,0.000298,"0.867 (0.858, 0.876)"
"2723",0.749509483322433,0.823768935991654,0.176231064008346,0.00110083600137172,0.999921212383027,1146,1039881,383,4860787,0.000299,"0.867 (0.858, 0.876)"
"2724",0.749509483322433,0.824314128502061,0.175685871497939,0.00110424836916199,0.999921264488208,1146,1036664,383,4864004,3e-04,"0.867 (0.858, 0.876)"
"2725",0.749509483322433,0.82486881146338,0.17513118853662,0.0011077419173988,0.99992131742973,1146,1033391,383,4867277,0.000301,"0.867 (0.858, 0.876)"
"2726",0.748855461085677,0.825441458492496,0.174558541507504,0.00111040316847968,0.999921166732361,1145,1030012,384,4870656,0.000302,"0.867 (0.858, 0.876)"
"2727",0.748855461085677,0.826066303001626,0.173933696998374,0.00111438776801269,0.999921226357907,1145,1026325,384,4874343,0.000303,"0.867 (0.858, 0.876)"
"2728",0.748201438848921,0.826576584210466,0.173423415789534,0.00111668804382415,0.99992106998755,1144,1023314,385,4877354,0.000304,"0.867 (0.858, 0.876)"
"2729",0.747547416612165,0.827149400711919,0.172850599288081,0.00111940627396367,0.999920919788901,1143,1019934,386,4880734,0.000305,"0.867 (0.858, 0.876)"
"2730",0.747547416612165,0.827712387817786,0.172287612182214,0.00112306006848407,0.999920973572826,1143,1016612,386,4884056,0.000306,"0.867 (0.858, 0.876)"
"2731",0.747547416612165,0.828922928726036,0.171077071273964,0.00113099785080723,0.999921088972184,1143,1009469,386,4891199,0.000307,"0.867 (0.858, 0.876)"
"2732",0.747547416612165,0.829448970862282,0.170551029137718,0.00113448230684024,0.999921139014144,1143,1006365,386,4894303,0.000308,"0.867 (0.858, 0.876)"
"2733",0.747547416612165,0.82994976162021,0.17005023837979,0.00113781950778107,0.999921186595024,1143,1003410,386,4897258,0.000309,"0.867 (0.858, 0.876)"
"2734",0.747547416612165,0.830472244837364,0.169527755162636,0.00114132225628326,0.999921236175776,1143,1000327,386,4900341,0.00031,"0.867 (0.858, 0.876)"
"2735",0.746893394375409,0.830958969391262,0.169041030608738,0.00114360447708135,0.999921078391386,1142,997455,387,4903213,0.000311,"0.867 (0.858, 0.876)"
"2736",0.746893394375409,0.831417392064763,0.168582607935237,0.00114671068750427,0.999921121903347,1142,994750,387,4905918,0.000312,"0.867 (0.858, 0.876)"
"2737",0.745585349901897,0.83193377427776,0.16806622572224,0.00114821779475708,0.999920763505748,1140,991703,389,4908965,0.000313,"0.867 (0.858, 0.876)"
"2738",0.745585349901897,0.832436090286727,0.167563909713273,0.00115165590945964,0.999920811315554,1140,988739,389,4911929,0.000314,"0.867 (0.858, 0.876)"
"2739",0.744931327665141,0.832953997750763,0.167046002249237,0.00115421018177544,0.999920657121786,1139,985683,390,4914985,0.000315,"0.867 (0.858, 0.876)"
"2740",0.744277305428385,0.833459703206484,0.166540296793516,0.00115669567214894,0.999920501955937,1138,982699,391,4917969,0.000316,"0.867 (0.858, 0.876)"
"2741",0.74166121648136,0.833930158415962,0.166069841584038,0.00115589614059122,0.999919734045363,1134,979923,395,4920745,0.000317,"0.867 (0.858, 0.876)"
"2742",0.74166121648136,0.834445523794933,0.165554476205067,0.00115949023328862,0.999919783614778,1134,976882,395,4923786,0.000318,"0.867 (0.858, 0.876)"
"2743",0.741007194244604,0.834954279752733,0.165045720247267,0.00116203578824077,0.999919629549049,1133,973880,396,4926788,0.000319,"0.867 (0.858, 0.876)"
"2744",0.739699149771092,0.835489642867553,0.164510357132447,0.00116375744454917,0.999919275425959,1131,970721,398,4929947,0.00032,"0.867 (0.858, 0.876)"
"2745",0.739699149771092,0.835987722068078,0.164012277931922,0.00116728746543807,0.99991932351756,1131,967782,398,4932886,0.000321,"0.867 (0.858, 0.876)"
"2746",0.739045127534336,0.836440552154434,0.163559447845566,0.00116948170226859,0.999919164611847,1130,965110,399,4935558,0.000322,"0.867 (0.858, 0.876)"
"2747",0.739045127534336,0.836901516913,0.163098483087,0.00117278312852873,0.999919209132324,1130,962390,399,4938278,0.000323,"0.867 (0.858, 0.876)"
"2748",0.739045127534336,0.837559747472659,0.162440252527341,0.00117752981338758,0.999919272620004,1130,958506,399,4942162,0.000324,"0.867 (0.858, 0.876)"
"2749",0.739045127534336,0.838079010715397,0.161920989284603,0.00118130156433598,0.999919322633641,1130,955442,399,4945226,0.000325,"0.867 (0.858, 0.876)"
"2750",0.73839110529758,0.838539297584612,0.161460702415388,0.00118361805515513,0.999919164843497,1129,952726,400,4947942,0.000326,"0.867 (0.858, 0.876)"
"2751",0.73839110529758,0.839038732563839,0.160961267436161,0.00118728625692496,0.999919212956464,1129,949779,400,4950889,0.000327,"0.867 (0.858, 0.876)"
"2752",0.73839110529758,0.839490037399156,0.160509962600844,0.00119062056746938,0.99991925638359,1129,947116,400,4953552,0.000328,"0.867 (0.858, 0.876)"
"2753",0.73839110529758,0.839958289468243,0.160041710531757,0.00119409994055942,0.999919301392152,1129,944353,400,4956315,0.000329,"0.867 (0.858, 0.876)"
"2754",0.733812949640288,0.840403493299403,0.159596506700597,0.00119001153950584,0.999917932777064,1122,941726,407,4958942,0.00033,"0.867 (0.858, 0.876)"
"2755",0.732504905166776,0.840860221249526,0.159139778750474,0.00119129799362017,0.999917574323172,1120,939031,409,4961637,0.000331,"0.867 (0.858, 0.876)"
"2756",0.729888816219751,0.841370841403041,0.158629158596959,0.00119086491366229,0.99991681877954,1116,936018,413,4964650,0.000332,"0.867 (0.858, 0.876)"
"2757",0.727272727272727,0.841820620987319,0.158179379012681,0.00118997170606843,0.999916058087803,1112,933364,417,4967304,0.000333,"0.867 (0.858, 0.876)"
"2758",0.727272727272727,0.842279891022508,0.157720108977492,0.00119343268588895,0.999916103854978,1112,930654,417,4970014,0.000334,"0.867 (0.858, 0.876)"
"2759",0.727272727272727,0.842714757041067,0.157285242958933,0.00119672836848902,0.999916147144267,1112,928088,417,4972580,0.000335,"0.867 (0.858, 0.876)"
"2760",0.725964682799215,0.843165892404046,0.156834107595954,0.00119801065473981,0.999915790082966,1110,925426,419,4975242,0.000336,"0.867 (0.858, 0.876)"
"2761",0.725964682799215,0.843630924498718,0.156369075501282,0.00120156918440515,0.999915836497834,1110,922682,419,4977986,0.000337,"0.867 (0.858, 0.876)"
"2762",0.724656638325703,0.84411731010794,0.15588268989206,0.00120314468140555,0.999915483519587,1108,919812,421,4980856,0.000338,"0.867 (0.858, 0.876)"
"2763",0.724656638325703,0.844553362432863,0.155446637567137,0.00120651561991273,0.999915527152703,1108,917239,421,4983429,0.000339,"0.867 (0.858, 0.876)"
"2764",0.724656638325703,0.844971111745314,0.155028888254686,0.0012097628297095,0.999915568912112,1108,914774,421,4985894,0.00034,"0.867 (0.858, 0.876)"
"2765",0.722694571615435,0.845391911559844,0.154608088440156,0.00120977100841256,0.999915009638588,1105,912291,424,4988377,0.000341,"0.867 (0.858, 0.876)"
"2766",0.722694571615435,0.845803390395799,0.154196609604201,0.00121299540708345,0.999915050982433,1105,909863,424,4990805,0.000342,"0.867 (0.858, 0.876)"
"2767",0.722694571615435,0.846222326014614,0.153777673985386,0.0012162959440658,0.999915093034204,1105,907391,424,4993277,0.000343,"0.867 (0.858, 0.876)"
"2768",0.722694571615435,0.846665326705383,0.153334673294617,0.00121980567005416,0.999915137456305,1105,904777,424,4995891,0.000344,"0.867 (0.858, 0.876)"
"2769",0.721386527141923,0.84716916796539,0.15283083203461,0.00122160975604353,0.999914787899882,1103,901804,426,4998864,0.000345,"0.867 (0.858, 0.876)"
"2770",0.720732504905167,0.847635894783438,0.152364105216562,0.00122423768430221,0.99991463491432,1102,899050,427,5001618,0.000346,"0.867 (0.858, 0.876)"
"2771",0.720732504905167,0.848162784281373,0.151837215718627,0.00122848068598718,0.999914687939672,1102,895941,427,5004727,0.000347,"0.867 (0.858, 0.876)"
"2772",0.719424460431655,0.848650695141635,0.151349304858365,0.00123020213339417,0.999914337659381,1100,893062,429,5007606,0.000348,"0.867 (0.858, 0.876)"
"2773",0.718770438194899,0.84907624018162,0.15092375981838,0.0012325464027365,0.999914181026543,1099,890551,430,5010117,0.000349,"0.867 (0.858, 0.876)"
"2774",0.716808371484631,0.849488735851602,0.150511264148398,0.00123255058124431,0.999913624300417,1096,888117,433,5012551,0.00035,"0.867 (0.858, 0.876)"
"2775",0.716154349247874,0.849935464933801,0.150064535066199,0.00123508870079948,0.999913470335976,1095,885481,434,5015187,0.000351,"0.867 (0.858, 0.876)"
"2776",0.715500327011118,0.850308304076759,0.149691695923241,0.00123703180212014,0.999913309001395,1094,883281,435,5017387,0.000352,"0.867 (0.858, 0.876)"
"2777",0.714846304774362,0.850705547236347,0.149294452763653,0.00123918687572985,0.999913150299582,1093,880937,436,5019731,0.000353,"0.867 (0.858, 0.876)"
"2778",0.714846304774362,0.851158546795041,0.148841453204959,0.00124295365818433,0.999913196518304,1093,878264,436,5022404,0.000354,"0.867 (0.858, 0.876)"
"2779",0.71353826030085,0.851569686686321,0.148430313313679,0.00124411440378868,0.999912840469404,1091,875838,438,5024830,0.000355,"0.867 (0.858, 0.876)"
"2780",0.71353826030085,0.851972352960716,0.148027647039284,0.00124749443429958,0.999912881659879,1091,873462,438,5027206,0.000356,"0.867 (0.858, 0.876)"
"2781",0.71353826030085,0.852418912570577,0.147581087429423,0.00125126445376744,0.999912927294888,1091,870827,438,5029841,0.000357,"0.867 (0.858, 0.876)"
"2782",0.712884238064094,0.852846999695628,0.147153000304372,0.00125375118905073,0.999912772318265,1090,868301,439,5032367,0.000358,"0.867 (0.858, 0.876)"
"2783",0.712230215827338,0.853263054284701,0.146736945715299,0.00125614953831602,0.999912616265052,1089,865846,440,5034822,0.000359,"0.867 (0.858, 0.876)"
"2784",0.712230215827338,0.85367724467806,0.14632275532194,0.0012597007950343,0.999912658658524,1089,863402,440,5037266,0.00036,"0.867 (0.858, 0.876)"
"2785",0.711576193590582,0.854081605675832,0.145918394324168,0.00126202871115318,0.999912501614554,1088,861016,441,5039652,0.000361,"0.867 (0.858, 0.876)"
"2786",0.710922171353826,0.854457834265544,0.145542165734456,0.00126412546823231,0.999912341833531,1087,858796,442,5041872,0.000362,"0.867 (0.858, 0.876)"
"2787",0.71026814911707,0.854874227799293,0.145125772200707,0.00126658308306849,0.999912186318827,1086,856339,443,5044329,0.000363,"0.867 (0.858, 0.876)"
"2788",0.71026814911707,0.855257235282514,0.144742764717486,0.00126993036431566,0.999912225640733,1086,854079,443,5046589,0.000364,"0.867 (0.858, 0.876)"
"2789",0.709614126880314,0.855647021659243,0.144352978340757,0.00127218407624193,0.999912067593878,1085,851779,444,5048889,0.000365,"0.867 (0.858, 0.876)"
"2790",0.709614126880314,0.856068329890785,0.143931670109215,0.00127590318658291,0.999912110865413,1085,849293,444,5051375,0.000366,"0.867 (0.858, 0.876)"
